item_id,0,1,2,3,4,5,score,prompt_id
29,1675.3199231683543,-72.40413678056494,-5.125834162775906,-6.829168092246042,1.8124187955572648,-1.0125594582092752,9.0,1
30,1164.66461185864,-69.35423267233156,-3.3255089528009956,-4.783003977609733,11.969694745342714,-1.5896692164593855,8.0,1
31,2090.810835470992,-115.78629703289167,7.479339393433385,-1.5526526815903863,-18.265387663205864,-1.9949536139740316,10.0,1
32,2235.250655809051,-162.18736051927127,-12.784059136427175,-16.001610148163007,-5.168154602269242,7.209927833304684,10.0,1
33,751.3653180343617,-14.55037586717843,19.990724348687383,-0.07920893492226745,-7.113809139687964,-1.4258973181704382,6.0,1
34,1509.9222356264777,-93.8371411707716,3.3449300683072134,21.215310744985114,-13.473276787409846,6.904562409964468,8.0,1
35,1854.4676458846143,-99.77563846365405,-17.242467988646336,-8.820270224901542,1.546957371123936,-10.150140531541634,9.0,1
36,2447.653123977301,-101.42039310643855,-9.444076661691732,-13.043886833384384,-4.708947849996225,-5.264332784317772,10.0,1
37,2159.7186595495464,-144.0970558832783,7.317234953670038,-1.4494652202202032,-21.85208397016534,4.6421811848345795,12.0,1
38,1534.7091692339836,-69.71983508716879,3.3488475872211763,6.665263582811215,1.4934569431253515,-8.879179079199387,8.0,1
39,1982.4060791749291,116.41692824593004,-0.17949819661555202,0.17731495698569805,-3.4446039244345843,-5.820993260943367,10.0,1
40,835.2983315889062,-2.8562506728833488,23.342685778223295,3.8917948934843998,-13.621442635926536,-4.078732269352687,7.0,1
41,184.1088862526093,0.8528019515957553,19.664384074734375,3.3108678097435886,3.3775081602425874,-2.267822155960263,2.0,1
42,1217.3724042310682,-37.2732748740554,2.0707922489283486,9.454010217801061,3.8635138354318244,3.208854361608136,8.0,1
43,641.3419698763918,-19.500263781518598,20.820189510294355,-0.9802828080142738,2.205542406186101,-3.4380511842108,6.0,1
44,1315.8911677526999,-99.3128974485339,-20.4446624035591,13.8118753838234,5.421654371016101,-2.3857914725557237,8.0,1
45,1381.5621666080597,-81.59786518769106,4.093668855726961,10.363606347414592,-5.981248471989294,-1.3459646300853205,8.0,1
46,1359.3644184582597,193.4347878556209,-15.430980143156246,-3.457980563922892,27.65335100562497,-2.662150216113594,8.0,1
47,1344.082462737404,-60.131809112549945,16.950688889482382,11.958755017834255,-16.28466810943331,-0.269083565543044,8.0,1
48,2293.6812459485786,-141.0197355625237,-20.663996302136223,22.08748362961123,-8.297798451805768,-14.174070257959311,11.0,1
49,1485.963362083405,-110.04966394442151,-15.058573431429984,-23.04783471439665,10.542947275753582,-5.97932424487593,6.0,1
50,407.1380629717419,92.38294069071743,33.0586184443724,-0.6448165445076272,11.34915852985239,2.1685812413556365,5.0,1
51,2288.686030754253,183.9516055935701,-35.5796573977579,60.65819823976127,26.418843539981058,-0.26602546685266104,9.0,1
52,1092.3495032593482,-48.73845508567651,20.73158979730738,-2.8580986789622873,-8.512998945646327,6.101877298458946,7.0,1
53,1782.8266940385774,-105.1429394531822,-6.499682082838735,19.501517556498552,-8.29601405776166,-14.994240028592523,8.0,1
54,1862.5848847617965,-86.98202328806109,8.299117760256156,-6.866171776612758,-18.43196528482773,-1.9621178297395225,10.0,1
55,1137.5589391159242,20.95626876743045,3.710171663473923,-16.773235100019495,13.315619482387856,-0.30682048897792424,8.0,1
56,2427.163998967801,-59.57444038523949,14.446311867018702,-79.57049465102496,0.8064042047818193,-11.04824611007238,10.0,1
57,1423.8484634150122,-81.51139638765034,7.69428373636667,-30.972061405936373,-3.9557646991226303,4.203354666532074,9.0,1
58,877.5001960417346,-37.62786048407667,17.104774127838375,0.973417106979812,-5.77348415614928,-2.8931496265941052,7.0,1
59,2037.5748224162237,-49.29288380656985,-10.96580257838065,-18.542450403936424,4.94458851324439,2.7723269517363796,8.0,1
60,339.46662523577965,-21.92298744961976,19.727492565946132,-5.7671589457572985,2.298504353782931,-2.355696747866013,4.0,1
61,1380.763098025725,-80.77043991769271,2.781231811237047,-11.587974456788023,-3.198080152962408,-9.405709008620713,8.0,1
62,1223.5791342237026,-62.668625179769975,2.832829148037387,9.591690850366671,6.454069316045081,8.555702891548586,8.0,1
63,1305.0616759506477,-50.93202470069428,-9.59477224419329,-4.0406212958815315,13.160822017974908,-2.262020757204985,8.0,1
64,962.293375713858,561.9320146053366,3.2405828340548064,13.013105078433098,17.698050044394503,5.836658442451613,7.0,1
65,1885.8651232636828,-122.36341896651751,-20.375449315417246,-13.745556936206167,8.883119813704795,10.50745661256444,9.0,1
66,1742.951500884513,-105.27146330582572,5.763462449266687,-23.74319786616346,-5.608389793978193,-6.595862366091524,9.0,1
67,1335.7536428883072,-60.58605056529048,-7.6142252218199795,-8.929919981680355,7.375064429122367,-3.029539178721978,8.0,1
68,1804.8555871560366,-126.24753600856418,18.530058307971778,-18.945001110834557,-23.346268771206017,-0.06210241859915381,9.0,1
69,1011.9190298377096,-22.13398617704579,13.208267704530595,13.446737177073523,-11.156982304122007,-13.993830346522447,7.0,1
70,2072.4888728919705,-119.30061709981462,7.428381208330577,-47.34458374746445,-5.678751414270576,9.044668131011306,12.0,1
71,1970.7206494880722,-22.624450044086718,-22.371501936655545,-2.584238282555186,10.387802617521404,-1.247723510444608,10.0,1
72,2665.2002208269973,-160.22165952493188,-21.602348938660032,-78.59101449659387,23.86488775548651,0.14248263651280954,10.0,1
73,1750.6364119668133,-21.701077857451303,14.728849175665033,-5.590343014108496,-3.186038702572013,22.881257186841033,8.0,1
74,1331.354781795343,-92.7257294407099,-11.073870340326101,-6.04667262628563,3.130339808619591,-12.054427473296128,7.0,1
75,1697.8768268617328,-117.48580718325806,11.421950197664438,-36.26929734688152,0.2756443627842381,-16.16554281338471,8.0,1
76,1449.081247050599,-72.42499412206928,-2.2083633491285948,-27.76158199036654,12.695327510498922,24.225770522400545,8.0,1
77,2453.3453036468222,-196.02118229727532,-26.268986049422555,-37.178985686084104,2.311607231410781,14.047344897509019,10.0,1
78,1900.921005444962,-111.91370582645129,-28.036559961709145,-11.761690322659156,10.098239125169004,13.276670938305353,10.0,1
79,1655.4175156658548,37.62206491462994,-18.67419997489631,7.525678368513779,9.861254718552024,-12.005026704518373,10.0,1
80,1918.6024754853215,-113.84535579095981,16.895493744675388,-24.31429641393751,-12.518478204477896,18.31406446290544,8.0,1
81,1560.0328959266888,-68.3759686194176,-10.213735670091731,12.618439525580554,13.454688460226963,7.838719689791773,8.0,1
82,1367.0725236387384,-102.55732726388328,0.43961958926903405,-28.652004750567567,3.926592990692013,0.49302636585651993,8.0,1
83,894.9055122191852,-19.030931949884177,21.19697813288915,10.805321108022417,-0.03647602527665487,0.28354323241774915,7.0,1
84,816.0403019270126,43.27350008030784,-1.0734374886192712,22.25191383371021,10.522762578940366,8.602707098693283,6.0,1
85,2465.5866931037212,-175.70015214785246,-43.194017878680214,-18.171653026907613,19.61664641942977,7.938476392579339,10.0,1
86,2092.3158699341197,-140.96407986976303,1.9580417847052767,-54.93260130812393,2.4999219653180407,10.720461019743402,8.0,1
87,1881.8837670824644,-130.75805605627687,11.061445593235458,-13.320468278108605,-25.322291176842377,9.349550734912626,10.0,1
88,1819.002877161645,-73.17403871124094,-15.223050248678623,30.848538579726025,4.566042192244025,-4.128287013761204,9.0,1
89,1025.6835730824528,-84.29939211423222,-8.431238270347352,-1.1833924895879449,1.6845612048242262,-4.091882571199256,6.0,1
90,1035.7771364958617,298.3441671165637,10.315220540806619,2.4210437049249527,3.2189742143983677,-4.88246049312488,7.0,1
91,1061.6037864003938,59.37253888737192,-3.802659688186984,-5.13902734909527,5.645136201679779,12.285230143832976,8.0,1
92,2801.5391730508286,-138.38628935352958,-29.988074465311907,12.810722813316147,-17.898455870070155,11.343352755001773,11.0,1
93,2661.4327883589563,-161.81403022332356,24.968900701141404,-64.52251928586942,-13.553130098428946,6.8653594467047165,11.0,1
94,1364.9449844097273,-55.670198591598165,-2.835500061781052,4.334250575279293,-4.3530417215382915,-2.604913106696133,8.0,1
95,1986.681652651927,-133.7774517036097,2.9153471301488194,11.308664568234688,-24.089462615223777,6.606236958649819,10.0,1
96,1049.2609662922553,-26.33738578108667,19.72173490276573,-4.914421250994371,-10.155581016029442,-0.5752140847166378,7.0,1
97,1379.7908032165158,-66.13029453521935,26.47810302688955,-16.21299589099488,-19.215847771434415,7.668129014130245,8.0,1
98,1926.5724789484027,-141.7521900980474,18.89426183070863,-25.78292900773661,-25.04178388338536,8.180147583954948,11.0,1
99,1542.217803144688,-80.63915537057083,30.413069588488245,1.032845855884186,-27.25923285787718,18.530929325349046,8.0,1
100,950.9877230697859,-25.393947144121114,12.996981895749208,22.588000165673833,-13.541093734694572,8.58532347909775,7.0,1
101,2138.5358629544303,-153.6495624858436,-5.405052809289635,-20.47395807395071,-11.337763135708055,0.041609548038289236,10.0,1
102,1459.5424466781512,-105.52384069259188,-14.548970303594682,-1.8380445404617727,5.574919754893023,-12.589678673498327,8.0,1
103,1723.8480541331164,-15.91297641514091,-2.0732672252396767,4.275778158796542,2.528222587132993,-2.6026922653807825,9.0,1
104,1847.5043528420463,-31.57421730426768,-27.52962227141497,-16.629880861034202,20.76087272416872,6.140648311011812,10.0,1
105,2288.9984076783517,-138.13930658415342,-42.18814905724532,17.464352597877323,12.671473150222289,16.533013143086546,9.0,1
106,1729.558481341727,-129.3985781940729,37.752139020818284,-29.913551929549445,-30.532084945604304,-5.378611074310815,11.0,1
107,3002.075946660122,-234.94115668672302,-47.20206881088812,-54.91289474327923,18.299321246347347,0.34476872897993044,10.0,1
108,1599.7575037525453,-50.668353001089,9.586298248680507,5.324959879880769,-14.12619357181988,0.4020377571754153,8.0,1
109,1462.7144564036125,-55.880186071464585,-28.955570527832286,16.376241089252876,13.528747416223489,-5.867612357979848,8.0,1
110,1036.7528071141662,-16.651279451711947,11.448512672845087,4.638933434864191,-0.4989512210597621,-1.2653302466641996,6.0,1
111,2624.971349989403,-183.90299688151316,-4.373567976288844,-48.19390093108321,-9.11358152465498,1.616994240157966,11.0,1
112,1843.8411752201423,-119.99190541504238,20.209464299547573,-7.568822408816237,-24.25246857784392,4.670596774684098,9.0,1
113,1493.8974024158863,-99.2512809322292,1.2907511150314555,-9.850685389248955,-7.191461894355442,11.229363371751543,8.0,1
114,1910.8376704316106,-102.66898553289826,-2.823678686139447,-26.05278546936201,-0.2941503623134748,-4.067061951433257,8.0,1
115,2034.0751503902115,-64.05635991902938,-24.29041570463111,48.209698707131615,-11.676325032580252,25.76712879024346,9.0,1
116,273.0908858190216,46.73417281355255,39.88737961347496,-0.2846887442784647,14.833925805815202,0.8481309645789086,4.0,1
117,1420.79222803324,-102.0094456742513,-4.747590488590945,-2.857600428175196,-0.8086725571024435,-0.5764471695310064,8.0,1
118,2131.257177884081,-145.33868379038387,11.183667653719839,-49.372196866452505,-9.265524432443643,21.325609043288054,12.0,1
119,2052.465590227527,-142.54934737543428,21.05814410339894,19.400811916901688,-42.645790679954324,-2.161385740991592,10.0,1
120,1573.3019717259838,-42.88618467494322,-21.899863051802935,18.91465202640878,7.6309923747793595,8.08141521027886,8.0,1
121,1526.9076499429286,27.32529530609829,11.637594738494528,28.69373718664833,-15.42779908154583,46.93438929470083,8.0,1
122,2444.6393209750786,-158.93790720681983,-36.723530745424235,-23.453148809434396,17.010505469666995,-3.812396589063756,9.0,1
123,1856.4756482941664,-118.70081219275576,-11.74899723915255,-10.637765934095121,-0.3416627222801548,-4.955797775970873,10.0,1
124,1106.783370007977,-33.689791479201084,-7.601110021805273,27.44566238755416,23.005225105534947,-0.7950386893632013,7.0,1
125,735.7524525878781,-59.106999357407496,109.8986259413762,54.318988317509906,143.68060836201724,15.297406382803182,5.0,1
126,1253.3427751186505,57.83036590606224,19.329769634515536,2.98250650440236,2.8072917689883066,0.06467329273087631,8.0,1
127,1839.7215003549977,-124.56647441206675,-10.228537693512123,-15.16569450094402,7.3611160623812975,-14.099920777640653,9.0,1
128,1858.3836556073618,-139.7327761284082,15.93273649306407,-15.118475174445882,-17.697896103365906,-14.30716651492906,9.0,1
129,1739.3609303933963,-88.86541498040319,-19.66139189680653,21.875189866340136,-0.6800815471961231,2.76784182940843,10.0,1
130,2823.74140550443,-213.88240644189003,-39.648454715334054,-56.506205649066565,21.191919487914905,3.462379040611917,10.0,1
131,1966.4373933002391,-148.0820861272319,12.09249219909717,-25.052365663639847,-9.020923253340877,-1.0043403503154107,10.0,1
132,2145.6182478595574,-154.40059129732722,-0.2885540555852007,-60.721154586563436,7.842655787239262,19.807250509931073,11.0,1
133,2179.7593460781195,-163.15812797612966,-24.991655975157936,10.115933589639173,-8.37820332640482,4.590128560765161,10.0,1
134,1815.6398457639348,-19.572384177368747,-25.126870680229988,-11.277479492304884,11.010491801751156,2.7711599020276876,10.0,1
135,1198.7183322515893,58.793040168025435,22.753342854794948,-4.12493917725831,-3.4746666770214722,9.360848578568495,7.0,1
136,2315.8585851517846,-152.51569088393347,1.5049679182778646,18.161709028243326,-34.96555418945861,15.223907310838202,9.0,1
137,1088.0049679963722,213.15391068065034,18.83454093394986,5.790255605232492,9.332424738335332,-4.417871467341848,7.0,1
138,1918.0142069081905,-46.297408097095754,5.866422646565681,-32.36183581862526,-4.277683782404612,-1.5631292084208175,10.0,1
139,771.362365735138,-13.985723138047222,11.75750715540877,8.23749541009632,-1.0150733414200006,-5.565237673289014,7.0,1
140,1670.1250266353254,-117.00394827825419,0.4786277280513828,-18.059659813590486,-7.893424714008545,16.852179886484738,9.0,1
141,2572.845846836013,-133.4279504644849,-12.294436179791655,-8.677554184891306,-9.777321558724562,8.696685637872521,10.0,1
142,1890.3448572117807,-119.85776030076842,1.8479507881201533,-47.905215993419574,5.245601489575158,-9.876427733608756,10.0,1
143,1283.8596341040322,-42.25584541156237,2.3569391878849615,14.374775627136197,-8.05233942885241,10.708886945328723,7.0,1
144,1905.7448326173123,-130.11462166701065,-23.636478711944694,7.690295552391231,2.568323490022516,-2.700256644378211,9.0,1
145,1897.1377089458879,-141.9003162862029,8.55377137780266,-68.54914895533103,6.217372873023678,6.140497047765445,10.0,1
146,799.272123482511,-11.236943588079004,72.34847260697133,26.946013014510783,61.64439508518983,30.100413691273378,6.0,1
147,2816.3289848584486,-185.40909619985067,7.701936943302678,-45.05670998911307,-23.21548707215465,-0.12095615493218895,12.0,1
148,1354.0612562414178,-59.480633983397155,-1.2840432813248552,1.1140834563686313,2.514221341403692,0.7749943005889743,9.0,1
149,1928.9447978191552,178.76749163859958,-44.74752576538846,1.7080251668411528,21.352796755261036,14.282998578844477,8.0,1
150,1326.462042902147,-91.46080995587127,-1.6544669396340708,3.2322030308726393,-6.045380613150399,13.160224697749218,8.0,1
151,1051.0713541484365,26.79419060020641,29.652937205166413,15.958160961534897,7.724886309774202,-3.6699310496377433,8.0,1
152,856.9955018567088,-36.61244116958679,-1.028740385385378,-18.950094416802106,24.95047385697614,-0.6356215486533134,6.0,1
153,2121.671050661555,-112.3254371314557,-56.514623657334546,5.88962963316018,27.69809064505565,1.3140688258746887,9.0,1
154,1981.7811024327832,-137.4509309578398,-12.7910901045028,-27.86878718390034,1.25601214520281,1.1721095548618283,12.0,1
155,2003.687557871473,-118.71592328382347,-7.068460794956762,-16.98043738623528,-0.7965112223083645,1.825620456902946,10.0,1
156,1418.3131167141473,-103.77361791963274,2.4817055294332535,11.558488162397209,-13.432251546498202,-0.9162168390606246,8.0,1
157,2079.4331725416264,-107.92656305149116,12.28558348905111,-21.550793977252386,-20.957662304151842,33.61374285564423,9.0,1
158,1748.5641478586717,-127.4293350735604,7.7141028534833795,-43.889342966688254,-1.7794518531061705,6.627836766097776,9.0,1
159,2162.889331539396,-143.1048633935537,-3.444349536123378,-30.18679761362598,-9.229578191416199,-4.909251240713688,10.0,1
160,1239.1790442853821,-89.2313474343715,-0.41647633232172765,-8.20022744902851,2.0769072446938637,-1.7904683849691518,8.0,1
161,1899.1407410674512,-120.20903733834776,-34.73144818813927,-15.094367741039036,17.495338955512068,6.652710996780278,10.0,1
162,2519.871660916156,-160.3348782419565,1.8618435581510797,-37.78398319546135,-7.941713282385081,-4.1791432961397,12.0,1
163,1150.3213529789678,-82.19886391236992,31.302449135699014,-26.311961619925366,-20.431560201672504,14.590781971687978,8.0,1
164,1220.9321301584575,-3.431353166990814,11.556568056989889,-26.25319649826286,20.44255116834326,-3.7639026302330154,8.0,1
165,1762.1469999703086,-126.45133977186403,16.845422559509974,-26.72177112863855,-23.105021690592846,42.40196166722408,9.0,1
166,2515.4152393160502,-153.5392351824416,12.831396748098149,-33.5010646743295,-25.060097831338442,8.186927059146132,10.0,1
167,1385.039715386768,-23.954797696630166,7.110969571174752,19.373184049924514,-12.726607479584914,-1.3520292758913894,8.0,1
168,2189.630168616935,216.7129729755266,-23.752833201426387,-43.09219385472711,22.527057193921596,11.669314819824713,9.0,1
169,778.9371971695513,4.69170507043458,28.13150189375073,-22.623896412096503,-2.6425210411932794,-6.05805213908066,6.0,1
170,1467.2191138083124,-88.81131823638948,0.018259723705354062,3.537820458644267,-3.9018667966242426,-1.652330584914863,8.0,1
171,1408.1487320214292,825.7650859281558,-9.305457006138488,25.93984826959972,61.7490389641562,1.8996390555365943,8.0,1
172,1118.9855045652364,49.628236500985565,15.257916757167274,11.554065912037323,26.475748797468942,3.0476803883896104,8.0,1
173,1145.4937697889861,-4.33674443743239,9.699912221808836,0.3402174528234554,3.1706789891545943,-1.7709896592025625,8.0,1
174,1517.7807612126896,-97.45289195706603,32.635151843568835,7.962355256204371,-38.65873128542643,26.831518332862302,8.0,1
175,1534.7821210165698,-100.57854988841582,15.464671287377135,-15.978202512812711,-9.510094727447253,3.6070673702367144,8.0,1
176,1751.0831900855535,-28.280029410129206,15.897056824600028,-13.118715032235468,-13.225627274444308,0.2356373769743712,10.0,1
177,1294.1768460304568,-67.94644864047707,11.854059124048838,34.048934216133944,-19.90694466794194,-13.611143819194632,8.0,1
178,1316.256246775418,-96.10154186270407,15.064751444556334,-28.500297423525847,-7.741129513254307,19.44246821600637,8.0,1
179,1330.3860257697643,-103.50668215857134,9.327673997467885,-26.337880050344513,-4.105831090496927,-3.498350948849636,8.0,1
180,1862.6950055893285,-129.8691233930183,-18.96902088841169,14.423517429400297,0.3718100951611275,8.021851205483328,10.0,1
181,2203.139740623966,-152.0433354042118,-1.8631086239006307,-58.66689260014123,2.5476938011814045,-1.5197604178584654,10.0,1
182,1287.7087321053536,-77.38250167383954,-11.26870738156795,2.826535609851732,12.883897633275444,1.596581657063189,8.0,1
183,1849.0559471986119,-114.91490039903347,-1.6714134931069191,-26.325091053279678,1.3185443705473752,-8.082556957012144,8.0,1
184,1583.3260381048904,107.56873677063143,-31.495717692766345,32.38057476878916,15.423052068589017,10.484308228781346,8.0,1
185,1989.777546718783,-101.51722378394145,-27.69124697309311,14.89752992644554,8.285694889124134,-0.9962128791406321,8.0,1
186,1519.1256144981883,-87.04282269425707,-16.130740474774548,-9.267791797059306,12.190088032553888,-3.049660586763134,8.0,1
187,594.528499359973,1268.6926233852823,24.375486883568655,1.885504018389205,20.441016422180272,3.064052938964713,5.0,1
188,1802.9104310016278,-63.955670098087054,-9.018319296598033,3.847275382591878,0.664676653170045,-2.811137427119622,9.0,1
189,622.0794177893251,-43.62305564526599,14.789781225819867,-13.891541964473314,-5.023632149385581,-1.877530822998796,6.0,1
190,1524.1915895545558,-92.00519773990541,24.819332733418893,-24.87705643839663,-17.955772159345155,0.9015334835291396,10.0,1
191,1145.0891103252293,-65.67151100982586,1.6017751076071725,-13.797583391542826,7.155292108001545,-1.4967884767176254,8.0,1
192,2273.070963479407,-147.9470889808795,-30.59344990033194,-28.858161541984902,6.444575593767206,14.589296469165586,11.0,1
193,1802.8159756970776,-128.13790651235857,-2.347924469826603,-10.434865403719906,-5.9575094931081845,-11.57076965255082,8.0,1
194,2394.633536838976,-141.6886909266725,5.346719226353028,-22.854319075618285,-17.267370532899438,-11.469595221898576,10.0,1
195,562.180565744625,-23.94363206711949,33.85407168749201,-0.2742451501075234,-12.71958954679647,0.3276387466661847,5.0,1
196,1546.8517805616523,-110.38011173732457,-12.018546087822152,31.72955010802292,-5.424193360743594,0.42411620294188335,8.0,1
197,2174.5290442005285,-73.20088364659406,-14.26021755949101,28.8123415840094,-8.185445755003995,-6.950878625494936,10.0,1
198,2016.9255796900443,-136.10452585358797,6.362007272776263,-35.33977889964113,0.6138438685867683,-0.6210420737967669,10.0,1
199,3424.0977229812,-169.64278180513756,-39.93707466252733,-39.97542972200476,4.566173204892436,34.49044393052768,11.0,1
200,1665.9335937539392,-94.04385357557837,-27.113792193642674,-16.472065309946718,15.321608695612738,22.081534077020926,8.0,1
201,1850.810803223064,-132.14712608242007,14.177044879411575,-24.080116158596628,-15.287409481689721,-0.43521246974267774,9.0,1
202,1725.2577705866897,-110.0636392102105,-12.058849255099945,-15.221974774989219,3.777972943012981,2.787312082910574,8.0,1
203,2082.7358133905586,-114.89136606591384,-37.175361112489995,24.138035036948928,10.488772384474995,-5.866053329710775,10.0,1
204,1688.5337887931018,-116.32546167760746,0.45404040364010356,-15.61810958252399,-9.81132135769101,-3.084511876184777,10.0,1
205,2591.1635135754523,-166.34449738204188,27.536510999397485,-27.554163967495136,-46.35843180492748,23.302344024646533,10.0,1
206,1733.9482777712403,-115.5371416378819,16.933337822313817,-29.889616896163325,-13.745752537120728,-8.91469691102953,10.0,1
207,1296.256387934158,-95.89271376933164,3.4477565725886747,-13.59195794195395,-3.825378805658643,-3.0759942229873873,8.0,1
208,761.3034416819027,-24.62798823687627,1.4808555796529177,-19.928825229379854,20.267069585100153,-7.11953967054752,6.0,1
209,719.5360468120414,150.80034537727954,21.961370582809444,8.047761694289305,-1.7107736649516536,-1.5034162588018325,6.0,1
210,1808.1224382697817,-96.68133762997465,18.442191439085562,-32.014121732212594,-16.68519387482209,-0.9652374131609046,9.0,1
211,788.1562753924886,-16.397977372460577,13.778842907365275,14.736021543195532,-4.831935046466461,-4.008185188264374,6.0,1
212,1097.5713265300851,-58.00870525580493,-2.6107854145904503,21.34218894615375,-4.284484895117285,-6.33301100520979,7.0,1
213,1228.5697641044917,-31.19600548765362,-13.917795250387833,37.832250019791566,-1.68913940461915,-2.8676743239223104,8.0,1
214,1480.1764899215045,30.961047692008496,29.940263368424606,-25.19380758413417,-10.985616558045729,7.8244912397767274,8.0,1
215,2797.2776978579673,-132.91250847662167,-7.260739572292057,-80.6761278255222,6.100995464506878,24.341415680729046,10.0,1
216,1729.1681485130812,-24.145368799902148,4.478720166460179,11.000164893248577,-10.267742722746535,1.693427740819918,8.0,1
217,2301.0214127616227,-98.96270073253346,-8.704124205604916,0.006098456073143883,-18.392644954351685,-2.173237979507779,10.0,1
218,1436.103630847403,-109.90388730595157,22.707772241635368,14.90588530503415,-26.86567517433338,-4.275660128522535,8.0,1
219,1749.2442454028396,-43.311597751350895,-5.39477744246178,-7.856931238391128,-1.5549479346669295,7.9374390153765715,9.0,1
220,2081.7269438033704,-137.74857140126764,35.24701701830668,-39.06672315603881,-42.42823493192002,47.995588644886304,10.0,1
221,952.7609242239648,-64.30901564659273,16.49284746692265,-8.48551946793713,-8.991871658417766,-4.938064812453966,6.0,1
222,2138.6691278722315,-133.77326712451338,4.012476120496504,-46.42778300276777,-4.388555615141993,15.306709460247317,9.0,1
223,1880.9096600994662,222.7886755420037,-0.9793644519871878,7.2671227776191705,7.368864472203208,-1.8927874344145008,8.0,1
224,1550.624933169356,-60.14385075466525,-4.534261082175932,-8.281969780058546,2.2961826640594443,14.772488648334798,8.0,1
225,2335.519186779458,-169.12619902839137,-4.5863477452452255,-0.06049350626783552,-22.7986174081391,4.4226604067285455,12.0,1
226,1158.597689542754,-60.55426692561161,5.824477237030591,-13.100573992258742,-1.0256750416968339,0.8687090820070672,8.0,1
227,1674.6150172355833,-109.86958175576244,-7.253055118426314,-17.31392827910341,0.5195601299347234,10.573163006858145,9.0,1
228,1376.837426072517,149.37343297365985,8.809020408427847,-12.165111829132334,14.139845978606463,14.37691193804306,8.0,1
229,1173.7051557546924,-33.937774264110345,21.92949782318838,11.511074486695176,-25.326268089367453,6.009055046367905,8.0,1
230,1987.8072231243552,-141.83108732977993,-19.686906045405863,0.9127926445257339,-1.0010892932148503,1.440019676544238,9.0,1
231,1265.6700043784629,-80.25633819595103,12.676841710042444,-11.76065306515643,-10.877070549652219,0.9000894499350607,8.0,1
